job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs,salary_raw,salary_min_lpa,salary_max_lpa,salary_disclosed,skills_required,skills_count,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_tier,experience_tier,is_senior,primary_city,skill_domain,salary_midpoint_lpa,days_since_posted,is_fresher_friendly,salary_negotiable
9199,SAP FSCM Manager,EY,3.4,Noida,Noida,Data Analyst,7-11 Yrs,7.0,11.0,Not Disclosed,0.0,0.0,False,"Procurement, Supply chain, Assurance, Data analysis, Dispute resolution, Development Manager, Consulting, Cash flow",8,. Should be aware S4HANA credit management functionalities. > . . Resource must be a q...,6 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sap-fscm-manager-ernst-young-noida-7-to-11-years-030626504319,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),True,Noida,Business Intelligence,0.0,6.0,False,False
9200,PBI - SQL,Jobpoint,3.6,"Hybrid - Noida, Gurugram, Delhi / NCR",Noida,Data Analyst,5-9 Yrs,5.0,9.0,15-20 Lacs PA,15.0,20.0,True,"ETL Testing, Bi Testing, Power Bi, Dax, Data QA, ETL, SQL, Software testing",8,"Basic Power BI certification (Good to have) Must use window functions (ROW_NUMBER, LAG,...",6 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-pbi-sql-metaphor-infotech-mumbai-noida-gurugram-delhi-ncr-5-to-9-years-030626031219,naukri.com,2025-06-10,Senior (10-20 LPA),Mid (3-5 Yrs),False,Noida,Business Intelligence,17.5,6.0,False,False
9201,Walk-in || Senior Gis Executive,T&M services consulting Pvt. Ltd.,3.6,Noida,Noida,Data Analyst,02 Jun - 10 Jun,2.0,10.0,1-4 Lacs PA,1.0,4.0,True,"GIS, Image Analysis, ERDAS, Arcgis, GI, Analysis, Senior",7,"Candidates must possess any one of the following: . Postgraduate Degree in GIS, Geoinfo...",02 Jun - 10 Jun,On-site,Large (1000+),https://www.naukri.com/job-listings-senior-gis-executive-t-m-noida-3-to-6-years-020626025123,naukri.com,2025-06-10,Entry (<3 LPA),Junior (0-2 Yrs),True,Noida,Business Intelligence,2.5,21.0,False,False
9202,MIS,TP,3.9,Noida,Noida,Data Analyst,1-2 Yrs,1.0,2.0,Not Disclosed,0.0,0.0,False,"Data analysis, MIS, Customer experience management, Customer service, Business intelligence, Operations, Monitoring, Logistics",8,Has a knowledge base typically acquired from a professional / university degree and app...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-mis-teleperformance-global-services-noida-1-to-2-years-120725500085,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,21.0,True,False
9203,Senior Full Stack Developer – Platform Stabilization & Enhancement,Algoworks,3.1,Noida,Noida,Data Analyst,8-12 Yrs,8.0,12.0,Not Disclosed,0.0,0.0,False,"Knockoutjs, .Net Core, RestApi, Azure Devops, Microsoft Azure, Enhancements, Rest, Core",8,Position OverviewWe are seeking a highly experienced Senior Full Stack Developer to joi...,5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-full-stack-developer-platform-stabilization-enhancement-algoworks-noida-8-to-12-years-040626027511,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),True,Noida,Business Intelligence,0.0,5.0,False,False
9204,QA Engineer / Senior QA Engineer - BI,Livecareer India,4.1,Noida,Noida,Data Analyst,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,False,"QA, Microstrategy, Business objects, SAP, Performance testing, Oracle, Business intelligence, Troubleshooting",8,"Experience in Data Warehousing / BI Testing, using any ETL and Reporting Tool. Extensiv...",6 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-qa-engineer-senior-qa-engineer-bi-livecareer-india-private-limited-noida-4-to-9-years-030626502263,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,6.0,False,False
9205,Senior Transport Modeller,Mott Macdonald,3.9,Noida,Noida,Data Analyst,10-14 Yrs,0.0,0.0,Not Disclosed,0.0,0.0,False,"GIS, Manager Quality Assurance, DFT, Coding, Project management, Project planning, Scheduling, Medical insurance",8,"Experience in survey data analysis strong analytical, problem solving, and quality assu...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-transport-modeller-mott-macdonald-noida-10-to-14-years-300326502825,naukri.com,2025-06-10,Undisclosed,Fresher,True,Noida,Business Intelligence,0.0,21.0,True,False
9206,AI or ML Engineer,Optum,4.0,Noida,Noida,Data Analyst,14-19 Yrs,14.0,19.0,Not Disclosed,0.0,0.0,False,"ml engineer, Tensorflow, Coaching, Artificial Intelligence, Natural Language Processing, Ai, Machine Learning, Deep Learning",8,Demonstrated experience leading and managing AI / ML teams and projects from ideation t...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-ai-or-ml-engineer-optum-global-solutions-india-private-limited-noida-14-to-19-years-290526920582,naukri.com,2025-06-10,Undisclosed,Lead/Architect (9+ Yrs),False,Noida,AI/ML/DL,0.0,7.0,False,False
9207,Test Lead - Performance,Hexaware Technologies,3.4,Noida,Noida,Data Analyst,6-10 Yrs,6.0,10.0,Not Disclosed,0.0,0.0,False,"Data analysis, Automation testing, Web services, Test scripts, Test management, API Testing, Deployment, Test Lead",8,Develop and execute automation test scripts/scenarios for API Testing using SOUAPI/Post...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-test-lead-performance-hexaware-technologies-noida-6-to-10-years-290526503269,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9208,Test Lead - Automation,Hexaware Technologies,3.4,Noida,Noida,Data Analyst,6-10 Yrs,6.0,10.0,Not Disclosed,0.0,0.0,False,"Data analysis, Automation testing, Web services, Test scripts, Test management, API Testing, Deployment, Test Lead",8,Develop and execute automation test scripts/scenarios for API Testing using SOUAPI/Post...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-test-lead-automation-hexaware-technologies-noida-6-to-10-years-290526502722,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9209,Manager - HRBP,Randstad,3.7,"Greater Noida, Viramgam, Kanchipuram",Noida,Data Analyst,10-15 Yrs,0.0,0.0,12-15 Lacs PA,12.0,15.0,True,"HRBP, Talent Management, Performance Management, Policy Compliance, Employee relations and engagement, HRMS & LMS, Culture and Change management, Employee relations",8,Minimum Educationpreferred . 10-15 years of experience in HRBP / HR Generalist role Exp...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-manager-hrbp-randstad-viramgam-kanchipuram-greater-noida-10-to-15-years-290526018614,naukri.com,2025-06-10,Senior (10-20 LPA),Fresher,True,Noida,Business Intelligence,13.5,7.0,True,False
9210,Customer Account Manager PIpe & Tube,JSW Steel,3.9,"Noida, Bhubaneswar",Noida,Data Analyst,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,False,"Sales, Tube, pipe, Steel, B2B, Marketing, Accounting, Management",8,BE (Metallurgy / Mechanical) or Science graduate with MBA from premier institutesminimu...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-customer-account-manager-pipe-tube-jsw-steel-noida-bhubaneswar-3-to-8-years-280526018227,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9211,Automation Architect,Ericsson,3.9,Hybrid - Noida,Noida,Data Analyst,6-11 Yrs,6.0,11.0,20-30 Lacs PA,20.0,30.0,True,"Python, Automation, Architectural Patterns, Fast Api, Django Framework, Architectural Design, Microservices, Flask",8,"Experience with UNIX / Linux platforms, databases (SQL / PLSQL), scripting languages, a...",1 week ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-automation-architect-ericsson-noida-6-to-11-years-270526036778,naukri.com,2025-06-10,Leadership (20+ LPA),Senior (6-8 Yrs),False,Noida,Business Intelligence,25.0,7.0,False,False
9212,Consultant - Forensics - National - ASU -Investigations & Compliance,EY,3.4,Noida,Noida,Data Analyst,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,False,"Compliance, Design, Business Intelligence, Administration, Capital Markets, Forensics, Legal, Agile",8,Proficient in utilizing forensic tools and technologies to support investigative proces...,2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-consultant-forensics-national-asu-investigations-compliance-ernst-young-llp-noida-3-to-8-years-260526930457,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Noida,Business Intelligence,0.0,14.0,False,False
9213,ASI I Professional,Tata Play Fiber,3.9,Noida,Noida,Data Analyst,8-12 Yrs,8.0,12.0,Not Disclosed,0.0,0.0,False,"Service delivery, Data analysis, Networking, Information security, MIS, Team development, TPF, Customer experience",8,"What youll be doing To ensure last mile connectivity, with timely installations and q...",2 weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-asi-i-professional-tata-sky-broadband-pvt-ltd-noida-8-to-12-years-260526505988,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),False,Noida,Business Intelligence,0.0,14.0,False,False
9214,Team Lead,TATA 1 MG,3.6,"Noida, Gurugram, Delhi / NCR",Noida,Data Analyst,3-8 Yrs,3.0,8.0,3.5-5.5 Lacs PA,3.5,5.5,True,"Inbound, Attrition Control, Team Handling, Shrinkage Control, CSAT, Team leading, Handling, Shrinkage",8,"Must be fluent in report creation, data analysis, and presenting actionable insights to...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-team-lead-tata-1-mg-noida-gurugram-delhi-ncr-3-to-8-years-100326020515,naukri.com,2025-06-10,Junior (3-6 LPA),Mid (3-5 Yrs),True,Noida,Business Intelligence,4.5,7.0,False,False
9215,Commodity Lead - Labor & PSP (ASIA/META),GE VERNOVA,4.1,"Noida, Hyderabad, Gurugram",Noida,Data Analyst,12-17 Yrs,12.0,17.0,Not Disclosed,0.0,0.0,False,"Customer Satisfaction, Procurement, Communication Skills, Leadership, Project Management, Data Analysis, Hr, Policy Development",8,Job Description Summary Negotiate with dedicated providers according to specific ...,1 day ago,On-site,Large (1000+),https://www.naukri.com/job-listings-commodity-lead-labor-psp-asia-meta-ge-renewable-energy-technologies-private-limited-noida-hyderabad-gurugram-12-to-17-years-090626920863,naukri.com,2025-06-10,Undisclosed,Lead/Architect (9+ Yrs),True,Noida,Business Intelligence,0.0,1.0,False,False
9216,Center Manager,Edubridge Learning,3.8,"Noida, Mumbai, Visakhapatnam, Hyderabad, Pune, Bengaluru",Noida,Data Analyst,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,False,"Promotional campaigns, Counsellor, Data analysis, Team management, Data management, Performance management, Strategic planning, Operations",8,"Build and maintain relationships with colleges, institutions, business partners, and em...",1 day ago,On-site,Large (1000+),https://www.naukri.com/job-listings-center-manager-edubridge-learning-noida-mumbai-visakhapatnam-hyderabad-pune-bengaluru-4-to-9-years-090626501901,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,1.0,False,False
9217,Training Excellence Manager,Edubridge Learning,3.8,"Noida, Mumbai, Visakhapatnam, Hyderabad, Pune, Chennai, Gurugram, Bengaluru",Noida,Data Analyst,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,False,"Training delivery, Data analysis, Usage, LMS, Manager Technology, Continuous improvement, Stakeholder management, Operations",8,The role additionally requires the TEM to function as an active trainer and facilitator...,1 day ago,On-site,Large (1000+),https://www.naukri.com/job-listings-training-excellence-manager-edubridge-learning-noida-mumbai-visakhapatnam-hyderabad-pune-chennai-gurugram-bengaluru-5-to-10-years-090626501893,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,1.0,False,False
9218,Engineer,Synopsys,3.5,Noida,Noida,Data Analyst,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,False,"sta, python, framework development, physical design, static timing analysis, primetime, engineering, automation",8,. BSEE with 5+ years of relevant experience OR MSEE with 4+ years of relevant experienc...,6 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-engineer-synopsys-india-private-limited-noida-5-to-10-years-030626501078,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Noida,Business Intelligence,0.0,6.0,False,False
9219,Manager - BFS Direct,Bajaj Finance,3.9,Noida,Noida,Data Analyst,5-6 Yrs,5.0,6.0,Not Disclosed,0.0,0.0,False,"Compliance, Internal Audit, Risk Assessment, Finance, Data Analysis, Process Improvement, Operations, Communication And Interpersonal Skills",8,Required Qualifications and Experience . CA / MBA or equivalent. Experience in internal...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-manager-bfs-direct-bajaj-finance-limited-noida-5-to-6-years-020626924438,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9220,Product Owner III,Siemens,4.0,Noida,Noida,Data Analyst,5-7 Yrs,5.0,7.0,Not Disclosed,0.0,0.0,False,"Advocate, Ux Design, Product Management, Ux, Github, Agile Methodologies, User Stories, Ai",8,Who We Are Build a brighter future while learning and growing with a Siem...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-product-owner-iii-siemens-limited-noida-5-to-7-years-010626920718,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Noida,Business Intelligence,0.0,7.0,False,False
9221,Measurement & Report Specialist,Accenture,3.7,Noida,Noida,Data Analyst,7-11 Yrs,7.0,11.0,Not Disclosed,0.0,0.0,False,"business reporting, vlookup, reporting and analytics, vba, mis, project management, data analysis, data analytics",8,About The Role Skill required: Business Reporting & Governance - Reporting AnalyticsD...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-measurement-report-specialist-accenture-solutions-pvt-ltd-noida-7-to-11-years-010626912945,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),False,Noida,Business Intelligence,0.0,7.0,False,False
9222,Growth Manager,Paytm,3.2,"Noida, Gurugram",Noida,Data Analyst,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,False,"Growth manager, Push Notification, Clevertap, CLM, Growth Management, Retention, Retention Strategies, User Acquisition",8,"Superpowers & Skills Required . Experience: 2-4 years of experience in a Data Analyst, ...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-growth-manager-paytm-noida-gurugram-3-to-8-years-010626004735,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9223,Manager,Delhivery,3.8,Noida,Noida,Data Analyst,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,False,"strategy implementation, escalations, data analysis, supply chain, logistics management, new business, resource, logistics operations",8,Building first mile last mile capacity through hiring partners and ensuring proper pl...,1 week ago,On-site,Mid (100-999),https://www.naukri.com/job-listings-manager-delhivery-noida-3-to-7-years-270526505747,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9224,Contact Center Operations Manager,TATA 1 MG,3.6,Noida,Noida,Data Analyst,4-8 Yrs,4.0,8.0,Not Disclosed,0.0,0.0,False,"bpo, shared services, risk management, data analysis, customer service, process optimization, workforce management, change management",8,About the Role Tata 1mg is seeking a highly motivated and experienced Contact Ce...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-contact-center-operations-manager-1mg-noida-4-to-8-years-030626500185,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,7.0,False,False
9225,Senior SEO Executive,Megistron Media,4.1,Noida,Noida,Data Analyst,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,False,"On Page Optimiztion, Google Analytics, SEO Analysis, Keyword Analysis, MS OfficeExcel, Link Building, Semrush, Schema",8,"Ability to think creatively, strategically and identify & resolve problems Knowledge of...",2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-seo-executive-megistron-media-noida-2-to-6-years-250526928449,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),True,Noida,Business Intelligence,0.0,14.0,False,False
9226,Senior PPC Executive,Megistron Media,4.1,"Noida, Patna",Noida,Data Analyst,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,False,"PPC, data analysis, Team Lead PPC, Senior PPC Specialist, Data, Senior, Team, Analysis",8,"1. Ability to think creatively, strategically and identify & resolve problems2. Knowled...",2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-ppc-executive-megistron-media-noida-patna-2-to-5-years-220526919090,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),True,Noida,Business Intelligence,0.0,14.0,False,False
9227,Senior Dialer Executive,Demandlane,4.1,"Noida, Greater Noida, Delhi / NCR",Noida,Data Analyst,4-7 Yrs,4.0,7.0,Not Disclosed,0.0,0.0,False,"Dialer, Dialer Management, Vici Dial, Ubuntu, Bi Tools, Data Analysis, Five9, Asterisk",8,Shift: US Shift. About the RolePreferred: . Proven experience in improving contact and ...,2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-dialer-executive-demandlane-noida-greater-noida-delhi-ncr-4-to-7-years-200526044282,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,14.0,False,False
